,CE,CJ,CN,HE,HN,HSE,JUP,NEP,SE,WJ,WN,WSE,absmag,age,all_names,altnames,base,bayer,bf,child_obj,children,ci,comp,comp_primary,con,dec,dec_degrees,dec_minutes,dec_seconds,declination,decrad,dist,distance,flags,flam,gl,hd,hip,hr,id,index,lum,mag,magBlue,magH_nearinfared,magInfared,magJ_nearinfared,magK_nearinfared,magUltraviolet,magVisual,mass,metallicity,num_names,other_names,planet1type,planet2type,planet3type,planet4type,planet5type,planet6type,planet7type,planet8type,planet9type,pmdec,pmdecrad,pmra,pmrarad,proper,ra,ra_degrees,ra_minutes,ra_seconds,radius,rarad,right_ascension,rv,spect,spectral_type,system,temp,var,var_max,var_min,vx,vy,vz,x,y,z
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297,,"[""'alf Cen A'"", "" 'α Cen A'"", "" 'α Centauri A'"", "" 'Alpha-1 Centauri'"", "" 'alf01 Cen'"", "" 'α1 Cen'"", "" 'α1 Centauri'"", "" 'Rigil Kentaurus A'"", "" 'Rigil Kent A'"", "" 'Toliman A'"", "" 'Bungula A'"", "" 'Gliese 559 A'"", "" 'GJ 559 A'"", "" 'HR 5459'"", "" 'HD 128620'"", "" 'HIP 71683'"", "" 'TYC 9007-5849-1'"", "" 'CD-60 5293 A'"", "" 'CPD-60 5483 A'"", "" 'WDS J14396-6050 A'"", "" 'RHD 1 A'""]","'alf Cen A', 'α Cen A', 'α Centauri A', 'Alpha-1 Centauri', 'alf01 Cen', 'α1 Cen', 'α1 Centauri', 'Rigil Kentaurus A', 'Rigil Kent A', 'Toliman A', 'Bungula A', 'Gliese 559 A', 'GJ 559 A', 'HR 5459', 'HD 128620', 'HIP 71683', 'TYC 9007-5849-1', 'CD-60 5293 A', 'CPD-60 5483 A', 'WDS J14396-6050 A', 'RHD 1 A'",,Alp,21Alp And,,0.0,-0.038,1,676,And,29.090432,,,,,0.5077238184659449,29.7442,1.295,Flags(),21.0,GJ 559 A,358.0,677.0,15.0,676,57,114.49855346901884,2.07,0.72,-1.38,,-1.15,-1.49,0.96,0.01,1.1,0.2,21.0,21 Alp And,,,,,,,,,,-162.95,-7.90003892e-07,135.68,6.577952017777778e-07,Alpheratz,0.139791,,,,1.227,0.03659716270801555,,-12.0,B9p,G2 V,Alpha Centauri,5790.0,Alp,2.063,2.083,-2e-08,1.958e-05,-2.65e-05,25.974572,0.951042,14.461264000000002
676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.297,,"[""'alf Cen B'"", "" 'α Cen B'"", "" 'α Centauri B'"", "" 'Alpha-2 Centauri'"", "" 'alf02 Cen'"", "" 'α2 Cen'"", "" 'α2 Centauri'"", "" 'Rigil Kentaurus B'"", "" 'Rigil Kent B'"", "" 'Toliman B'"", "" 'Bungula B'"", "" 'Gliese 559 B'"", "" 'GJ 559 B'"", "" 'HR 5460'"", "" 'HD 128621'"", "" 'HIP 71681'"", "" 'TYC 9007-5848-1'"", "" 'WDS J14396-6050 B'"", "" 'RHD 1 B'""]","'alf Cen B', 'α Cen B', 'α Centauri B', 'Alpha-2 Centauri', 'alf02 Cen', 'α2 Cen', 'α2 Centauri', 'Rigil Kentaurus B', 'Rigil Kent B', 'Toliman B', 'Bungula B', 'Gliese 559 B', 'GJ 559 B', 'HR 5460', 'HD 128621', 'HIP 71681', 'TYC 9007-5848-1', 'WDS J14396-6050 B', 'RHD 1 B'",,Alp,21Alp And,"Alpha Centauri B b, Alpha Centauri B c",2.0,-0.038,1,676,And,29.090432,,,,,0.5077238184659449,29.7442,1.295,Flags(),21.0,GJ 559 B,358.0,677.0,15.0,676,58,114.49855346901884,2.07,2.21,-0.49,,-0.01,-0.6,2.89,1.33,0.907,0.23,19.0,21 Alp And,Warm Super-Earth,Cold Super-Earth,,,,,,,,-162.95,-7.90003892e-07,135.68,6.577952017777778e-07,Alpheratz,0.139791,,,,0.865,0.03659716270801555,,-12.0,B9p,K1 V,Alpha Centauri,5260.0,Alp,2.063,2.083,-2e-08,1.958e-05,-2.65e-05,25.974572,0.951042,14.461264000000002
1643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5539999999999999,,"[""'bet Pic'"", "" 'HD 39060'"", "" 'HIP 27321'"", "" 'TYC 8099-1392-1'"", "" 'GJ 219'"", "" 'GJ 219.0'"", "" 'Gaia DR2 4792774797545105664'""]","'bet Pic', 'HD 39060', 'HIP 27321', 'TYC 8099-1392-1', 'GJ 219', 'GJ 219.0', 'Gaia DR2 4792774797545105664'",,Pi,Pi  Tuc,"beta Pic b, beta Pic c",2.0,-0.046,1,1643,Tuc,-69.624913,-51.0,3.0,59.4411,-51d03m59.4411s,-1.2151839731495613,97.561,19.75,Flags(lculated Temperature'),,GJ 219,1685.0,1647.0,83.0,1643,79,52.28775553134414,5.5,4.03,3.5439999999999996,3.675,3.6689999999999996,3.5260000000000002,,3.85,1.76,,7.0,Pi Tuc,,None Jupiter,,,,,,,,-0.64,-3.1028070000000002e-09,-4.01,-1.9441028590277777e-08,beta Pic,0.34417800000000004,86.0,49.0,16.314,,0.09010556789099984,86d49m16.314s,12.0,B9V,A5V,beta Pic,,,,,4.14e-06,-1.53e-06,-1.161e-05,33.829515,3.056494,-91.457047
88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.588,0.002,"[""'CI Tauri'"", "" '2MASS J04335200+2250301'"", "" 'EPIC 247584113'"", "" 'Gaia DR2 145203159127518336'""]","'CI Tauri', '2MASS J04335200+2250301', 'EPIC 247584113', 'Gaia DR2 145203159127518336'",,Tau,Tau Phe,CI Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,22.0,50.0,30.0937,22d50m30.0937s,-0.8518930353430763,181.8182,158.7,Flags(lculated Temperature'),,,224834.0,88.0,9081.0,88,83,149.69248567600363,5.71,15.09,8.43,,9.48,7.792999999999999,14.97,13.8,0.8,,4.0,Tau Phe,None Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,CI Tau,0.017941,68.0,28.0,0.216,,0.0046969598121488895,68d28m00.216s,8.0,G8III,K4IVe,CI Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.652,1.74,"[""'eps CrB'"", "" 'Epsilon Coronae Borealis'"", "" 'ε CrB'"", "" 'ε Coronae Borealis'"", "" 'eps Coronae Borealis A'"", "" 'eps CrB A'"", "" 'Epsilon Coronae Borealis A'"", "" 'ε CrB A'"", "" 'ε Coronae Borealis A'"", "" '13 CrB'"", "" '13 Coronae Borealis'"", "" 'HD 143107'"", "" 'HIP 78159'"", "" 'HIP 78159 A'"", "" 'TYC 2037-1826-1'"", "" 'SAO 84098'"", "" 'HR 5947'"", "" 'BD+27 2558'"", "" '2MASS J15573525+2652400'"", "" 'WDS J15576+2653 A'""]","'eps CrB', 'Epsilon Coronae Borealis', 'ε CrB', 'ε Coronae Borealis', 'eps Coronae Borealis A', 'eps CrB A', 'Epsilon Coronae Borealis A', 'ε CrB A', 'ε Coronae Borealis A', '13 CrB', '13 Coronae Borealis', 'HD 143107', 'HIP 78159', 'HIP 78159 A', 'TYC 2037-1826-1', 'SAO 84098', 'HR 5947', 'BD+27 2558', '2MASS J15573525+2652400', 'WDS J15576+2653 A'",,Eps,Eps Phe,eps Coronae Borealis b,1.0,1.013,1,763,Phe,-45.747426000000004,,,,,-0.7984432093302175,44.2087,67.9,Flags(),,Gl 9.1,496.0,765.0,25.0,763,203,47.774923465909396,3.88,5.36,1.4880000000000002,,2.104,1.349,,4.14,1.7,-0.094,20.0,Eps Phe,Warm Jupiter,,,,,,,,,-180.13,-8.73294882e-07,122.15,5.921999107986112e-07,eps Coronae Borealis,0.156836,,,,21.0,0.04105967874921949,,-9.2,K0III,K2 III,eps Coronae Borealis,4406.0,,,,-3.526e-05,2.475e-05,-2.02e-05,30.82377,1.2663959999999999,-31.665333
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.652,1.74,"[""'eps CrB'"", "" 'Epsilon Coronae Borealis'"", "" 'ε CrB'"", "" 'ε Coronae Borealis'"", "" 'eps Coronae Borealis A'"", "" 'eps CrB A'"", "" 'Epsilon Coronae Borealis A'"", "" 'ε CrB A'"", "" 'ε Coronae Borealis A'"", "" '13 CrB'"", "" '13 Coronae Borealis'"", "" 'HD 143107'"", "" 'HIP 78159'"", "" 'HIP 78159 A'"", "" 'TYC 2037-1826-1'"", "" 'SAO 84098'"", "" 'HR 5947'"", "" 'BD+27 2558'"", "" '2MASS J15573525+2652400'"", "" 'WDS J15576+2653 A'""]","'eps CrB', 'Epsilon Coronae Borealis', 'ε CrB', 'ε Coronae Borealis', 'eps Coronae Borealis A', 'eps CrB A', 'Epsilon Coronae Borealis A', 'ε CrB A', 'ε Coronae Borealis A', '13 CrB', '13 Coronae Borealis', 'HD 143107', 'HIP 78159', 'HIP 78159 A', 'TYC 2037-1826-1', 'SAO 84098', 'HR 5947', 'BD+27 2558', '2MASS J15573525+2652400', 'WDS J15576+2653 A'",,Eps,Eps Phe,eps Coronae Borealis b,1.0,1.013,1,763,Phe,-45.747426000000004,,,,,-0.7984432093302175,44.2087,67.9,Flags(),,Gl 9.1,496.0,765.0,25.0,763,203,47.774923465909396,3.88,5.36,1.4880000000000002,,2.104,1.349,,4.14,1.7,-0.094,20.0,Eps Phe,Warm Jupiter,,,,,,,,,-180.13,-8.73294882e-07,122.15,5.921999107986112e-07,eps Coronae Borealis,0.156836,,,,21.0,0.04105967874921949,,-9.2,K0III,K2 III,eps Coronae Borealis,4406.0,,,,-3.526e-05,2.475e-05,-2.02e-05,30.82377,1.2663959999999999,-31.665333
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,,"[""'eps CrB B'"", "" 'Epsilon Coronae Borealis B'"", "" 'ε CrB B'"", "" 'ε Coronae Borealis B'"", "" 'HIP 78159 B'"", "" 'WDS J15576+2653 B'""]","'eps CrB B', 'Epsilon Coronae Borealis B', 'ε CrB B', 'ε Coronae Borealis B', 'HIP 78159 B', 'WDS J15576+2653 B'",,Eps,Eps Phe,,0.0,1.013,1,763,Phe,-45.747426000000004,,,,,-0.7984432093302175,44.2087,67.9,Flags(),,Gl 9.1,496.0,765.0,25.0,763,204,47.774923465909396,3.88,,,,,,,12.6,,,6.0,Eps Phe,,,,,,,,,,-180.13,-8.73294882e-07,122.15,5.921999107986112e-07,eps Coronae Borealis B,0.156836,,,,,0.04105967874921949,,-9.2,K0III,,eps Coronae Borealis,,,,,-3.526e-05,2.475e-05,-2.02e-05,30.82377,1.2663959999999999,-31.665333
763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.7,"[""'eps Eri'"", "" 'Epsilon Eridani'"", "" 'ε Eri'"", "" 'ε Eridani'"", "" '18 Eri'"", "" '18 Eridani'"", "" 'HR 1084'"", "" 'HD 22049'"", "" 'HIP 16537'"", "" 'TYC 5296-1533-1'"", "" 'SAO 130564'"", "" 'Gliese 144'"", "" 'GJ 144'"", "" 'BD-09 697'"", "" '2MASS J03325591-0927298'"", "" 'Gaia DR2 5164707970261630080'"", "" 'Ran'"", "" 'GJ 144.0'""]","'eps Eri', 'Epsilon Eridani', 'ε Eri', 'ε Eridani', '18 Eri', '18 Eridani', 'HR 1084', 'HD 22049', 'HIP 16537', 'TYC 5296-1533-1', 'SAO 130564', 'Gliese 144', 'GJ 144', 'BD-09 697', '2MASS J03325591-0927298', 'Gaia DR2 5164707970261630080', 'Ran', 'GJ 144.0'",,Eps,Eps Phe,eps Eridani b,1.0,1.013,1,763,Phe,-45.747426000000004,-9.0,27.0,29.7312,-9d27m29.7312s,-0.7984432093302175,44.2087,3.2161,Flags(),,Gl 9.1,496.0,765.0,25.0,763,205,47.774923465909396,3.88,4.61,1.88,2.54,2.228,1.776,,3.73,0.82,-0.07,18.0,Eps Phe,Cold Jupiter,,,,,,,,,-180.13,-8.73294882e-07,122.15,5.921999107986112e-07,eps Eridani,0.156836,53.0,13.0,57.6744,0.743,0.04105967874921949,53d13m57.6744s,-9.2,K0III,K2 V,eps Eridani,5135.0,,,,-3.526e-05,2.475e-05,-2.02e-05,30.82377,1.2663959999999999,-31.665333
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'eps Tauri'"", "" 'Epsilon Tauri'"", "" 'ε Tau'"", "" 'ε Tauri'"", "" '74 Tau'"", "" '74 Tauri'"", "" 'Ain'"", "" 'Oculus Borealis'"", "" 'HD 28305'"", "" 'HIP 20889'"", "" 'TYC 1273-1104-1'"", "" 'SAO 93954'"", "" 'HR 1409'"", "" 'BD+18 640'"", "" '2MASS J04283697+1910494'"", "" 'Melotte 25 S 3'"", "" 'Melotte 25 MMU 70'"", "" 'Gaia DR2 48026706557926528'""]","'eps Tauri', 'Epsilon Tauri', 'ε Tau', 'ε Tauri', '74 Tau', '74 Tauri', 'Ain', 'Oculus Borealis', 'HD 28305', 'HIP 20889', 'TYC 1273-1104-1', 'SAO 93954', 'HR 1409', 'BD+18 640', '2MASS J04283697+1910494', 'Melotte 25 S 3', 'Melotte 25 MMU 70', 'Gaia DR2 48026706557926528'",,Tau,Tau Phe,eps Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,19.0,10.0,49.5446,19d10m49.5446s,-0.8518930353430763,181.8182,44.96,Flags(),,,224834.0,88.0,9081.0,88,209,149.69248567600363,5.71,4.5489999999999995,1.314,,1.7480000000000002,1.31,,3.53,2.7,0.17,18.0,Tau Phe,Cold Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,eps Tau,0.017941,67.0,9.0,14.9823,13.7,0.0046969598121488895,67d09m14.9823s,8.0,G8III,K0 III,eps Tau,4901.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
2204,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.847,,"[""'Eta Ceti'"", "" 'η Cet'"", "" 'η Ceti'"", "" 'Deneb Algenubi'"", "" 'HIP 5364'"", "" 'HD 6805'"", "" 'HR 334'"", "" 'TYC 5273-2657-1'"", "" 'SAO 147632'"", "" 'BD-10 240'"", "" 'GJ 3075'"", "" '2MASS J01083539-1010560'"", "" 'Gaia DR2 2470140321628277504'""]","'Eta Ceti', 'η Cet', 'η Ceti', 'Deneb Algenubi', 'HIP 5364', 'HD 6805', 'HR 334', 'TYC 5273-2657-1', 'SAO 147632', 'BD-10 240', 'GJ 3075', '2MASS J01083539-1010560', 'Gaia DR2 2470140321628277504'",,Eta,Eta Scl,"eta Cet b, eta Cet c",2.0,1.6340000000000001,1,2204,Scl,-33.007166999999995,-10.0,10.0,56.157,-10d10m56.157s,-0.5760837406041137,138.5042,37.99,Flags(),,GJ 3075,2429.0,2210.0,105.0,2204,210,190.0203002577232,4.86,4.61,1.012,2.03,1.565,0.875,,3.45,1.7,0.12,13.0,Eta Scl,Cold Jupiter,Cold Jupiter,,,,,,,,-50.39,-2.44297613e-07,-20.48,-9.928984177777779e-08,eta Cet,0.46547200000000005,17.0,8.0,50.8722,14.3,0.12186039221388445,17d08m50.8722s,11.0,M2/M3III,K1III,eta Cet,4528.0,Eta,4.81,4.94,-7.26e-06,-1.474e-05,-3.45e-05,115.288699,14.119064999999999,-75.449377
1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539999999999999,,"[""'TW PsA'"", "" 'TW Piscis Austrini'"", "" 'alf PsA B'"", "" 'HD 216803'"", "" 'HIP 113283'"", "" 'HR 8721'"", "" 'TYC 7505-100-1'"", "" 'GJ 879'"", "" 'CD-32 17321'"", "" 'CPD-32 6550'"", "" 'IRAS 22536-3150'"", "" '2MASS J22562403-3133559'"", "" 'WDS J22577-2937 B'""]","'TW PsA', 'TW Piscis Austrini', 'alf PsA B', 'HD 216803', 'HIP 113283', 'HR 8721', 'TYC 7505-100-1', 'GJ 879', 'CD-32 17321', 'CPD-32 6550', 'IRAS 22536-3150', '2MASS J22562403-3133559', 'WDS J22577-2937 B'",,Pi,Pi  Tuc,,0.0,-0.046,1,1643,Tuc,-69.624913,,,,,-1.2151839731495613,97.561,7.704,Flags(),,GJ 879,1685.0,1647.0,83.0,1643,215,52.28775553134414,5.5,,,,,,,6.4879999999999995,0.73,,13.0,Pi Tuc,,,,,,,,,,-0.64,-3.1028070000000002e-09,-4.01,-1.9441028590277777e-08,Fomalhaut B,0.34417800000000004,,,,,0.09010556789099984,,12.0,B9V,K4Ve,Fomalhaut,4594.0,,,,4.14e-06,-1.53e-06,-1.161e-05,33.829515,3.056494,-91.457047
88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'FU Tau'"", "" 'Gaia DR2 149629483705467008'""]","'FU Tau', 'Gaia DR2 149629483705467008'",,Tau,Tau Phe,FU Tau B,1.0,0.9109999999999999,1,88,Phe,-48.809876,25.0,3.0,2.7418,25d03m02.7418s,-0.8518930353430763,181.8182,140.0,Flags(),,,224834.0,88.0,9081.0,88,217,149.69248567600363,5.71,15.1,9.945,,10.780999999999999,9.324,,,0.05,,2.0,Tau Phe,Hot Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,FU Tau A,0.017941,65.0,53.0,50.868,,0.0046969598121488895,65d53m50.868s,8.0,G8III,M7.25,FU Tau,2838.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
